Brand,Nissin,Variety,Cup Noodles Laksa Flavour,Style,Cup,Country,Hong Kong,4.25,1
Brand,Jackpot Teriyaki,Variety,Beef Ramen,Style,Pack,Country,USA,5,1
Brand,KOKA,Variety,Creamy Soup With Crushed Noodles Hot & Sour Fish Flavor,Style,Cup,Country,Singapore,5,1
Brand,Yamachan,Variety,Sapporo Miso Ramen,Style,Pack,Country,USA,4.75,1
Brand,Ching's Secret,Variety,Hot Garlic Instant Noodles,Style,Pack,Country,India,4.25,1
Brand,Samyang Foods,Variety,Song Song Kimchi Big Bowl,Style,Bowl,Country,South Korea,4.25,1
Brand,Yum-Mie,Variety,Instant Noodles Beef In Light Soup Flavour,Style,Pack,Country,Ghana,3.5,1
Brand,Nissin,Variety,Hakata Ramen Noodle White Tonkotsu,Style,Bowl,Country,Japan,4.75,1
Brand,MyKuali,Variety,Penang White Curry Rice Vermicelli Soup,Style,Bowl,Country,Malaysia,5,1
Brand,KOKA,Variety,Signature Tom Yum Flavor Instant Noodles,Style,Pack,Country,Singapore,4,1
Brand,Samyang Foods,Variety,Paegaejang Ramen,Style,Pack,Country,South Korea,5,1
Brand,Nissin,Variety,Gekikara Ramen Extra Hot Ramen Goreng,Style,Pack,Country,Indonesia,4.5,1
Brand,Ottogi,Variety,Plain Instant Noodle No Soup Included,Style,Pack,Country,South Korea,Unrated,1
Brand,Sichuan Guangyou,Variety,Chongqing Spicy Hot Noodles,Style,Bowl,Country,China,4,1
Brand,New Touch,Variety,Sugo-Men Kyoto Backfat Shoyu Ramen,Style,Bowl,Country,Japan,3.75,1
Brand,KOKA,Variety,Instant Noodles Laksa Singapura Flavour,Style,Pack,Country,Singapore,5,1
Brand,Lipton,Variety,Cup-A-Soup Chicken Noodle With White Meat Instant Soup,Style,Box,Country,USA,1.5,1
Brand,KOKA,Variety,Curry Flavour Instant Noodles,Style,Cup,Country,Singapore,5,1
Brand,Acecook,Variety,Super Cup Yochan Ika Yakisoba,Style,Tray,Country,Japan,1.5,1
Brand,Nissin,Variety,Cup Noodles Very Veggie Spicy Chicken Flavor Ramen Noodle Soup,Style,Cup,Country,USA,5,1
Brand,Wei Lih,Variety,GGE Noodle Snack Wheat Crackers Mexican Spicy,Style,Pack,Country,Taiwan,3.25,1
Brand,Nissin,Variety,Demae Iccho Tonkotsu Flavour Instant Noodle,Style,Cup,Country,Hong Kong,3.75,1
Brand,Nissin,Variety,Cup Noodles Very Veggie Beef Flavor Ramen Noodle Soup,Style,Cup,Country,USA,5,1
Brand,Nissin,Variety,Cup NoodlesTom Yam Seafood (More Shrimptacular),Style,Cup,Country,Singapore,5,1
Brand,Lele,Variety,Instant Noodles Beef,Style,Pack,Country,Ghana,3.5,1
Brand,Nissin,Variety,Cup Noodles Very Veggie Chicken Flavor Ramen Noodle Soup,Style,Cup,Country,USA,5,1
Brand,Fujiwara,Variety,Hokkaido Hakodate Shoyu Ramen,Style,Pack,Country,Japan,4,1
Brand,Nongshim,Variety,Shin Ramyun Black,Style,Pack,Country,South Korea,5,1
Brand,Nissin,Variety,Nippon Onomichi Ramen,Style,Bowl,Country,Japan,4.75,1
Brand,Uni-President,Variety,Pickled Cabbage Beef,Style,Pack,Country,China,4.25,1
Brand,Ottogi,Variety,Ppushu Ppushu Noodle Snack Honey Butter ,Style,Pack,Country,South Korea,2,1
Brand,Maruchan,Variety,Gotsumori Chanpon Ramen,Style,Bowl,Country,Japan,4.5,1
Brand,Prima,Variety,Juzz's Mee Creamy Chicken Flavour (Export Version),Style,Pack,Country,Singapore,5,1
Brand,Uni-President,Variety,Mushroom Flavor,Style,Pack,Country,Vietnam,0,1
Brand,Samyang Foods,Variety,Jjamppong Big Bowl,Style,Bowl,Country,South Korea,4.5,1
Brand,Sokensha,Variety,Curry Udon,Style,Pack,Country,Japan,3.5,1
Brand,Nissin,Variety,Straits Reborn Laksa,Style,Pack,Country,Singapore,5,1
Brand,Nongshim,Variety,Budae Jjigae Noodle Soup,Style,Pack,Country,South Korea,4.5,1
Brand,Takamori,Variety,Hearty Japanese Style Curry Udon,Style,Pack,Country,Japan,5,1
Brand,Nissin,Variety,Cup Noodles Potato Chips Black Pepper Crab Flavour,Style,Pack,Country,Singapore,4.5,1
Brand,Nissin,Variety,Cup Noodles Blacl Pepper Crab Flavour (More Angry Crab),Style,Cup,Country,Singapore,5,1
Brand,Guava Story,Variety,Anchovy Flavor Guava Rice Noodles,Style,Tray,Country,South Korea,1,1
Brand,Samurai Ramen,Variety,Umami Ramen,Style,Pack,Country,Japan,4,1
Brand,Ikeda Shoku,Variety,Nabeyaki Tempura Udoin,Style,Bowl,Country,Japan,4.5,1
Brand,Fujiwara,Variety,Hokkaido Hakodate Miso Ramen,Style,Pack,Country,Japan,3.5,1
Brand,Uni-President,Variety,Man Han Feast Spicy Beef Flavor Instant Noodles,Style,Bowl,Country,Taiwan,5,1
Brand,Ogasawara,Variety,Kirin Giraffe Shoyu Ramen,Style,Pack,Country,Japan,4.5,1
Brand,Pringles,Variety,Nissin Top Ramen Chicken Flavor Potato Crisps ,Style,Can,Country,USA,3.5,1
Brand,Mom's Dry Noodle,Variety,Dan Dan Noodle,Style,Pack,Country,Taiwan,5,1
Brand,Samyang Foods,Variety,Samyang Ramen Classic Edition,Style,Bowl,Country,South Korea,5,1
Brand,MyKuali,Variety,Penang Red Tom Yum Goong Noodle,Style,Pack,Country,Malaysia,5,1
Brand,Maggi,Variety,Hot Heads Green Chilli Noodles,Style,Pack,Country,India,3.5,1
Brand,Samyang Foods,Variety,Mala Buldak Bokkeummyun,Style,Pack,Country,South Korea,3.75,1
Brand,Indomie,Variety,RMy Noodlez Rumput Laut,Style,Pack,Country,Indonesia,4,1
Brand,KOKA,Variety,Delight Chicken Flavor Instant Non-Fried Noodles,Style,Pack,Country,Singapore,3.75,1
Brand,Acecook,Variety,Super Cup Torigawa Shoyu,Style,Bowl,Country,Japan,3.5,1
Brand,Nongshim,Variety,Shin Ramyun,Style,Pack,Country,South Korea,3,1
Brand,Sichuan Guangyou,Variety,Sweet Potato Instant Noodle Sout-Hot Flavor,Style,Bowl,Country,China,0,1
Brand,Indomie,Variety,Onion Chicken Flavor,Style,Pack,Country,Nigeria,1.5,1
Brand,Happy Cook,Variety,Toona Paste Noodle,Style,Pack,Country,Taiwan,4,1
Brand,The Ramen Rater Select,Variety,Supreme Creamy Tom Yum Noodle,Style,Box,Country,Malaysia,5,1
Brand,KOKA,Variety,Creamy Soup With Crushed Noodles Chicken Flavor,Style,Cup,Country,Singapore,5,1
Brand,Nissin,Variety,Demae Ramen Spicy Beef,Style,Pack,Country,Germany,3.75,1
Brand,Nissin,Variety,Cup Noodles Spicy,Style,Cup,Country,Germany,3.75,1
Brand,Nissin,Variety,Soba Thai,Style,Pack,Country,Germany,4.5,1
Brand,Nissin,Variety,Cup Noodles Huhn (Chicken),Style,Cup,Country,Germany,3.75,1
Brand,Nissin,Variety,Demae Ramen Korean Kimchi,Style,Pack,Country,Germany,3.5,1
Brand,Nissin,Variety,Cup Noodles Curry,Style,Cup,Country,Germany,3.75,1
Brand,Nissin,Variety,Smack Chili,Style,Pack,Country,Hungary,3.75,1
Brand,Nissin,Variety,Soba Yakitori Chicken,Style,Cup,Country,Germany,5,1
Brand,Nissin,Variety,Demae Ramen Garlic Chicken,Style,Pack,Country,Germany,3.5,1
Brand,Nissin,Variety,Cup Noodles Ente (Duck),Style,Cup,Country,Germany,3,1
Brand,Nissin,Variety,Demae Ramen Thai Tom Yum,Style,Pack,Country,Germany,3.75,1
Brand,Nissin,Variety,Soba Sukiyaki Beef,Style,Cup,Country,Germany,4.5,1
Brand,Nissin,Variety,Demae Ramen Spicy,Style,Pack,Country,Germany,3.5,1
Brand,Nissin,Variety,Cup Noodles Shrimps,Style,Cup,Country,Germany,3,1
Brand,Nissin,Variety,Demae Ramen Tokyo Soy Sauce,Style,Pack,Country,Germany,4,1
Brand,Paldo,Variety,Bul Jjamppong,Style,Bowl,Country,South Korea,5,1
Brand,TTL,Variety,Chicken With Chinese Shaoxing Wine,Style,Pack,Country,Taiwan,4.75,1
Brand,Samyang Foods,Variety,Buldak Bokkeummyun,Style,Cup,Country,South Korea,3.75,1
Brand,Acecook,Variety,Pork Wantan Men,Style,Bowl,Country,Japan,4.25,1
Brand,E-Zee,Variety,Instant Noodles Chicken Flavour,Style,Pack,Country,Malaysia,4,1
Brand,Kiki Noodle,Variety,Scallion Oil & Soy Sauce Noodle,Style,Pack,Country,Taiwan,5,1
Brand,Kiki Noodle,Variety,Sichuan Spices Flavor Noodle,Style,Pack,Country,Taiwan,5,1
Brand,Samyang Foods,Variety,Kimchi Stew Ramyun,Style,Bowl,Country,South Korea,4,1
Brand,Maruchan,Variety,Seimen Red Spicy Dandan Men,Style,Bowl,Country,Japan,4.75,1
Brand,Ottogi,Variety,Ppushu Ppushu Noodle Snack Chilli Cheese Flavor,Style,Pack,Country,South Korea,4.25,1
Brand,Tokyo Noodle,Variety,Mini Instant Noodle Mild Curry Flavor,Style,Pack,Country,Japan,2,1
Brand,GGE,Variety,Noodle Snack Wheat Cracks Seaweed Flavor,Style,Pack,Country,Taiwan,3.5,1
Brand,Nissin,Variety,Cup Noodles Mini Seafood Flavour,Style,Cup,Country,Hong Kong,5,1
Brand,Myojo,Variety,Udon Japanese Style Noodles With Soup Base Hot & Sour Flavor,Style,Pack,Country,USA,3.75,1
Brand,KOKA,Variety,Signature Curry Flavor Instant Noodles,Style,Cup,Country,Singapore,3.5,1
Brand,Acecook,Variety,Dossari Yasai Chanpon,Style,Cup,Country,Japan,4.25,1
Brand,Paldo,Variety,Volcano Curry Kkokkomyun,Style,Pack,Country,South Korea,3.5,1
Brand,Sau Tao,Variety,Instant Noodle King Pepper Duck Flavour Soup,Style,Pack,Country,Hong Kong,4,1
Brand,Nissin,Variety,Cup Noodles XO Sauce Seafood,Style,Cup,Country,China,3.75,1
Brand,Wang,Variety,Extreme Spicy Hot Chicken Flavor Udon,Style,Bowl,Country,South Korea,2,1
Brand,Nissin,Variety,Gekikara Ramen Rasa Pedas,Style,Pack,Country,Indonesia,3.25,1
Brand,TTL,Variety,Sesame Oil Chicken Noodle With Rice Wine,Style,Bowl,Country,Taiwan,5,1
Brand,Fujiwara,Variety,Hokkaido Hakodate Shio Ramen,Style,Pack,Country,Japan,4.5,1
Brand,Daifuku,Variety,Katsuo Bowl Udon,Style,Bowl,Country,USA,5,1
Brand,Nissin,Variety,Cup Noodles MUG Shoyu & Seafood,Style,Pack,Country,Japan,3.5,1
Brand,Samyang Foods,Variety,Sari Ramen,Style,Pack,Country,South Korea,Unrated,1
Brand,KOKA,Variety,Instant Noodles Chicken Satay Flavour,Style,Pack,Country,Singapore,3.5,1
Brand,KOKA,Variety,Signature Spicy Singapore Fried Noodles Instant Noodles,Style,Pack,Country,Singapore,4.25,1
Brand,KOKA,Variety,Creamy Soup With Crushed Noodles Sweet Corn Flavor,Style,Cup,Country,Singapore,5,1
Brand,KOKA,Variety,Silk Beef Pho Flavor Instant Rice Fettuccine,Style,Bowl,Country,Singapore,3.25,1
Brand,KOKA,Variety,Delight Spicy Sesame Flavor Instant Non-Fried Noodles,Style,Pack,Country,Singapore,4.5,1
Brand,KOKA,Variety,Signature Laksa Singapura Instant Noodles,Style,Bowl,Country,Singapore,5,1
Brand,KOKA,Variety,Delight Spicy Black Pepper Flavor Instant Non-Fried Noodles,Style,Pack,Country,Singapore,5,1
Brand,KOKA,Variety,Purple Wheat Noodles Chili & Lime Flavor,Style,Pack,Country,Singapore,4,1
Brand,KOKA,Variety,Delight Tomato Flavor Instant Non-Fried Noodles,Style,Pack,Country,Singapore,5,1
Brand,KOKA,Variety,Seafood Flavor Instant Noodles,Style,Cup,Country,Singapore,3.5,1
Brand,KOKA,Variety,Signature Stir-Fry Original Flavor Instant Noodles,Style,Pack,Country,Singapore,3,1
Brand,KOKA,Variety,Creamy Soup Witrh Crushed Noodles Curry Flavor,Style,Cup,Country,Singapore,5,1
Brand,KOKA,Variety,Delight Laksa Singapura Flavor Instant Non-Fried Noodles,Style,Pack,Country,Singapore,4.25,1
Brand,KOKA,Variety,Silk Spicy Marinara Instant Rice Fettuccine,Style,Bowl,Country,Singapore,5,1
Brand,KOKA,Variety,Signature Chicken Flavor Instant Noodles,Style,Cup,Country,Singapore,3.75,1
Brand,Nissin,Variety,Cup Noodles Sopa Nissin Hot Sauce Con Camaron,Style,Cup,Country,Mexico,3.5,1
Brand,MyKuali,Variety,Penang Hokkien Prawn Flavor Noodle,Style,Box,Country,Japan,5,1
Brand,Master Kong,Variety,Roasted Pork Noodle,Style,Pack,Country,China,4.5,1
Brand,Uni-President,Variety,Man Han Feast Super Hot Pot Beef Flavor Instant Noodles,Style,Bowl,Country,Taiwan,5,1
Brand,World O' Noodle,Variety,Mi Goreng Original Flavour Fried Noodles,Style,Pack,Country,Indonesia,5,1
Brand,Nissin,Variety,Raoh Nojyuku Toro Tonkotsu Ramen,Style,Bowl,Country,Japan,4.5,1
Brand,Kang Shi Fu,Variety,Artificial Dongpo's Braised Pork Flavour,Style,Pack,Country,Hong Kong,4.75,1
Brand,Mum Ngon,Variety,Lau Tom Chua Cay,Style,Pack,Country,Vietnam,3.5,1
Brand,Happy Cook,Variety,Old Beijing Fried Bean Sauce Noodle,Style,Pack,Country,Taiwan,4.25,1
Brand,Nissin,Variety,Cup Noodles Indonesia Mie Goreng,Style,Cup,Country,Japan,3.75,1
Brand,Fashion Food,Variety,Yummy Spicy Rice Soup With Seafood,Style,Bowl,Country,Thailand,3.5,1
Brand,Dream Kitchen,Variety,Udon Japanese Style Fresh Noodle,Style,Bowl,Country,USA,3.75,1
Brand,MyKuali,Variety,MeeKuali Bihun Sup Rempah Perisa Daging,Style,Pack,Country,Malaysia,5,1
Brand,New Touch,Variety,T's Restaurant Sura Tanmen,Style,Cup,Country,Japan,4,1
Brand,TTL,Variety,Sesame Oil Chicken With Rice Wine Noodle,Style,Bowl,Country,Taiwan,5,1
Brand,Ajinatori,Variety,HALAL Chicken Shoyu Sauce Ramen,Style,Pack,Country,Japan,2.5,1
Brand,Dr. McDougall's,Variety,Vegan Pad Thai Noodle Soup,Style,Cup,Country,USA,0,1
Brand,Nissin,Variety,Seafood Flavour Rice Vermicelli,Style,Cup,Country,Hong Kong,5,1
Brand,Samyang Foods,Variety,Cheese Type Buldak Bokkeummyun (Black Pkg),Style,Pack,Country,South Korea,3.75,1
Brand,Ve Wong,Variety,Kung-Fu Instant Oriental Noodles Soup Artificial Onion Flavor,Style,Pack,Country,Taiwan,3.5,1
Brand,Nissin,Variety,Cup Noodles Sopa Nissin Con Camaron Picante,Style,Cup,Country,Mexico,3.25,1
Brand,Uni-President,Variety,Baseball Snack Noodle,Style,Pack,Country,Taiwan,5,1
Brand,Nissin,Variety,Cup Noodles Spicy Seafood Flavor,Style,Cup,Country,China,3.75,1
Brand,MyKuali,Variety,Penang Red Tom Yum Goong,Style,Box,Country,Japan,5,1
Brand,Myojo,Variety,Yomise No Yakisoba Karashi Mentaiko Flavor,Style,Tray,Country,Japan,4.5,1
Brand,Super Bihun,Variety,Bihun Kuah Rasa Baso Sapi,Style,Pack,Country,Indonesia,3.75,1
Brand,Xiuhe,Variety,Hot & Sour Beef Noodles,Style,Bowl,Country,China,4.25,1
Brand,Nissin,Variety,Kitsune Udon Donbei (West),Style,Bowl,Country,Japan,5,1
Brand,Little Cook,Variety,Thailand Green Curry Instant Noodle,Style,Bowl,Country,Taiwan,5,1
Brand,Nissin,Variety,Cup Noodles Beef Flavour,Style,Cup,Country,Hong Kong,2.5,1
Brand,Shirakiku,Variety,Sanukiya Udon Shrimp Flavor,Style,Pack,Country,USA,3.25,1
Brand,Mama Pat's,Variety,Chicken Fajita Flavor Instant Ramen Noodles,Style,Pack,Country,USA,3.75,1
Brand,Mama Pat's,Variety,Lamb Stew Flavor Instant Ramen Noodles,Style,Pack,Country,USA,3.75,1
Brand,Mama Pat's,Variety,Seafood Gumbo Flavor Instant Ramen Noodles,Style,Pack,Country,USA,3.5,1
Brand,Mama Pat's,Variety,Chicken Taco Flavor Instant Ramen Noodles,Style,Pack,Country,USA,3.75,1
Brand,Just Way,Variety,Chuan Wei Spicy Guan-miao Noodles,Style,Pack,Country,Taiwan,4.5,1
Brand,Sichuan Guangyou,Variety,Sweet Potato Instant Noodle Braised Spicy Chitterling Flavor,Style,Pack,Country,China,0.25,1
Brand,Nissin,Variety,Cup Noodles Mini Spicy Seafood,Style,Cup,Country,Hong Kong,4,1
Brand,MyKuali,Variety,Penang Hokkien Prawn Noodle Soup,Style,Pack,Country,Singapore,5,1
Brand,Goku-Uma,Variety,Yakisoba Japanese Style Noodle,Style,Bowl,Country,USA,4.75,1
Brand,Maggi,Variety,Nutri-licious Pazzta Tomato Twist,Style,Pack,Country,India,3.75,1
Brand,Sichuan Baijia,Variety,Chongqing Noodles Burning Dry Noodles,Style,Bowl,Country,China,5,1
Brand,Nissin,Variety,Cup Noodles Tom Yam Seafood Flavour,Style,Cup,Country,Singapore,5,1
Brand,Indomie,Variety,My Noodles Mi Goreng Pizza Cheese,Style,Pack,Country,Indonesia,4,1
Brand,Liang Cheng Mai,Variety,Shaanxi Cold Noodle: Mustard Spicy,Style,Tray,Country,China,1,1
Brand,Samyang Foods,Variety,Cheese Buldak Bokkeummyun (Black),Style,Bowl,Country,South Korea,4,1
Brand,Maggi,Variety,2 Minute Noodles Chicken Flavour,Style,Pack,Country,Fiji,3.25,1
Brand,Master Kong,Variety,Chicken Flavor Instant Noolde,Style,Pack,Country,China,4.25,1
Brand,Nissin,Variety,Cup Noodles Prawn Flavour,Style,Cup,Country,Hong Kong,3.75,1
Brand,Ripe'n'Dry,Variety,Hokkaido Miso Ramen,Style,Pack,Country,Japan,3,1
Brand,MyKuali,Variety,Penang Red Tom Yum Goong Rice Vermicelli Soup,Style,Bowl,Country,Malaysia,5,1
Brand,Ottogi,Variety,Jin Jjambbong Spicy Seafood Ramyun,Style,Pack,Country,South Korea,5,1
Brand,Nissin,Variety,Rice Vermicelli Pickled Vegetable Pork Flavour,Style,Cup,Country,Hong Kong,3.75,1
Brand,Gefen,Variety,Imitation Chicken Flavor,Style,Cup,Country,USA,4,1
Brand,Hua Feng,Variety,Three Fresh Delicacies Instant Noodle,Style,Pack,Country,China,4.25,1
Brand,Nissin,Variety,Demae Iccho Sesame Oil Flavour Instant Noodle,Style,Bowl,Country,Hong Kong,3.5,1
Brand,Maggi,Variety,2 Minute Noodles Curry Flavour,Style,Pack,Country,Fiji,4,1
Brand,Uni-President,Variety,Man Han Feast Chilli Beef Flavor Instant Noodles,Style,Bowl,Country,Taiwan,4.75,1
Brand,Sichuan Guangyou,Variety,9999 Chongqing Artificial Beef Flavor Instant Noodle,Style,Pack,Country,China,4.25,1
Brand,Nissin,Variety,Cup Noodles Beef Flavor Ramen Noodle Soup (New Recipe),Style,Cup,Country,USA,3.5,1
Brand,Nongshim,Variety,Seaweed Instant Noodle,Style,Cup,Country,South Korea,0.5,1
Brand,Nissin,Variety,Demae Iccho Seafood Flavour Instant Noodle,Style,Cup,Country,Hong Kong,4.75,1
Brand,Pulmuone,Variety,Non-Fried Ramyun With Spicy Beef Broth,Style,Pack,Country,South Korea,3.75,1
Brand,Nissin,Variety,Cup Noodles Hot & Spicy Shrimp Flavor Ramen Noodle Soup (New Recipe),Style,Cup,Country,USA,2.5,1
Brand,Sau Tao,Variety,Non-Fried Mix Noodle Black Pepper XO Sauce Flavoured,Style,Pack,Country,Hong Kong,4.5,1
Brand,MyKuali,Variety,Penang White Curry Instant Noodle (Japan Version),Style,Box,Country,Malaysia,5,1
Brand,Nissin,Variety,Disney Cuties Instant Chicken With Corn Flavour,Style,Cup,Country,Thailand,3.25,1
Brand,Uni-President,Variety,Man Han Feast Braised Pork Flavor Instant Noodles,Style,Bowl,Country,Taiwan,5,1
Brand,World O' Noodle,Variety,Mi Goreng Garlic Flavour Fried Noodles,Style,Pack,Country,Indonesia,4.5,1
Brand,Nissin,Variety,Top Ramen Atta Nooldes Masala,Style,Pack,Country,India,4.5,1
Brand,Liu Quan,Variety,Instant Spicy Rice Noodle,Style,Bowl,Country,China,4,1
Brand,Daikoku,Variety,Tanuki Soba,Style,Cup,Country,Japan,3.5,1
Brand,Samyang Foods,Variety,Zzaldduck Buldak Bokkeummyun Snack,Style,Pack,Country,South Korea,4.5,1
Brand,Samyang Foods,Variety,Curry Buldak Bokkeummyun,Style,Pack,Country,South Korea,4.25,1
Brand,Samyang Foods,Variety,Cool/Ice Buldak Bokkeummyun,Style,Pack,Country,South Korea,3.75,1
Brand,Samyang Foods,Variety,2x Spicy Haek Buldak Bokkeummyun,Style,Pack,Country,South Korea,4,1
Brand,Samyang Foods,Variety,Buldak Bokkeummyun Snack,Style,Pack,Country,South Korea,5,1
Brand,Samyang Foods,Variety,Stew Buldak Bokkeumtangmyun,Style,Pack,Country,South Korea,5,1
Brand,Samyang Foods,Variety,Cheese Buldak Bokkeummyun,Style,Pack,Country,South Korea,4,1
Brand,Samyang Foods,Variety,Buldak Bokkeummyun (New Packaging),Style,Pack,Country,South Korea,4,1
Brand,Chuan Wei Wang,Variety,Bowl Instant Noodles Artificial Spicy Beef Flavor,Style,Bowl,Country,China,4,1
Brand,Nissin,Variety,Demae Iccho Chicken Flavour Instant Noodle (Bowl Noodle),Style,Bowl,Country,Hong Kong,5,1
Brand,Wai Wai,Variety,Instant Noodles Artificial Chicken Flavoured,Style,Pack,Country,India,2,1
Brand,Daikoku,Variety,Kitsune Udon,Style,Cup,Country,Japan,2,1
Brand,Sichuan Baijia,Variety,Pickled Cabbage Flavor Instant Vermicelli,Style,Bowl,Country,China,4,1
Brand,Kamfen,Variety,Noodle King Artificial Wonton Soup Flavored,Style,Bowl,Country,Hong Kong,5,1
Brand,Nongshim,Variety,Spicy Shrimp Cup Noodle,Style,Cup,Country,South Korea,4,1
Brand,Marutai,Variety,Nagasaki Agodashi Shoyu Ramen,Style,Pack,Country,Japan,4,1
Brand,Vifon,Variety,Viet Cuisine Bun Rieu Cua Sour Crab Soup Instant Rice Vermicelli,Style,Bowl,Country,Vietnam,5,1
Brand,Nissin,Variety,Cup Noodles Rich Garlic Egg Yolk & Oxtail,Style,Cup,Country,Japan,4,1
Brand,Uni-President,Variety,Minced Pork Flavor Instant Noodles,Style,Pack,Country,Taiwan,1,1
Brand,1 To 3 Noodles,Variety,Chatpat Masala,Style,Pack,Country,India,4,1
Brand,Nissin,Variety,Cup Noodles BIG XO Sauce Seafood Flavour,Style,Cup,Country,Hong Kong,4,1
Brand,Fantastic,Variety,Noodles Chicken & Corn Flavour,Style,Cup,Country,Australia,3,1
Brand,Ripe'n'Dry,Variety,Hokkaido Salt Ramen,Style,Pack,Country,Japan,3,1
Brand,Nissin,Variety,Demae Iccho Tonkotsu Flavour Instant Noodle (Bowl Noodle),Style,Bowl,Country,Hong Kong,3,1
Brand,Knorr,Variety,Chatt Patta Instant Noodles,Style,Pack,Country,Pakistan,1,1
Brand,Sempio,Variety,Clam Flavor Soup Kal-guksu,Style,Pack,Country,South Korea,5,1
Brand,Nissin,Variety,Cup Noodles Sopa Nissin Sabor A Pollo,Style,Cup,Country,Mexico,4,1
Brand,Nissin,Variety,Maxi Sopa Nissin Cuchareable Sabor A Jugo De Carne,Style,Cup,Country,Mexico,4,1
Brand,Nissin,Variety,Sopa Nissin Sabor A Camaron Sopa Instantanea Tipo Ramen,Style,Pack,Country,Mexico,4,1
Brand,Nissin,Variety,Cup Noodles Sopa Nissin Sabor A Carne De Res,Style,Cup,Country,Mexico,4,1
Brand,Nissin,Variety,RapiFideo Sabor A Tomate Y Pollo,Style,Cup,Country,Mexico,4,1
Brand,Nissin,Variety,Cup Noodles Sopa Nissin Sabor Camaron Habanero Y Limon,Style,Cup,Country,Mexico,3,1
Brand,Nissin,Variety,Sopa Nissin Sabor A Pollo Sopa Instantanea Tipo Ramen,Style,Pack,Country,Mexico,4,1
Brand,Nissin,Variety,Cup Noodles Sopa Nissin Con Camaron,Style,Cup,Country,Mexico,3,1
Brand,Nissin,Variety,Maxi Sopa Nissin Cuchareable Sabor A Camaron Picante,Style,Cup,Country,Mexico,3,1
Brand,Nissin,Variety,Cup Noodles Gourmet Sabor A Caldo De Camaron,Style,Cup,Country,Mexico,5,1
Brand,Nissin,Variety,Sopa Nissin Sabor Mariscos Habanero Y Limon,Style,Cup,Country,Mexico,4,1
Brand,Nissin,Variety,Maxi Sopa Nissin Cuchareable Sabor A Pollo,Style,Cup,Country,Mexico,4,1
Brand,Nissin,Variety,Sopa Nissin Sabor A Res Instantanea Tipo Ramen,Style,Pack,Country,Mexico,4,1
Brand,Nissin,Variety,Cup Noodles Sopa Nissin Hot Sauce Sabor A Pollo,Style,Cup,Country,Mexico,4,1
Brand,Ve Wong,Variety,Little Prince(ss) Brand Snack Noodles Artificial Mexican Pizza Flavor,Style,Pack,Country,Taiwan,4,1
Brand,Patanjali,Variety,Atta Noodles Jhatpat Banao Befikr Khao,Style,Pack,Country,India,5,1
Brand,Qin Zong,Variety,Shaanxi Cold Noot Hot & Sour Flavor,Style,Pack,Country,China,3,1
Brand,Nissin,Variety,Cup Noodles Spicy Lime Flavor Ramen Noodle Soup (New Recipe),Style,Cup,Country,USA,4,1
Brand,Nissin,Variety,Demae Iccho Tokyo Shoru Tonkotsu Instant Noodle,Style,Cup,Country,Hong Kong,4,1
Brand,Pran,Variety,Mr. Noodles Curry Flavor Instant Noodles,Style,Pack,Country,Bangladesh,4,1
Brand,Paldo,Variety,Bul Jjajangmyeon,Style,Pack,Country,South Korea,5,1
